ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210422
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:05:07
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15675031,-0.08814903,0.11937056,0.29649395,0.04073703,0.10268575,0.04693325,0.06674001,0.03955678,-0.00491731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:06.0,0,0
247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07184854,-0.24243711,-0.01401285,0.16377236,-0.02908687,0.01176014,0.00124412,-0.02764522,-0.02693165,-0.04531444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:06.0,0,0
248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08498100,-0.01489354,0.22030279,0.28851143,0.08756509,0.18781659,0.07999721,0.14755839,0.12362280,0.23656058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:06.0,0,0
249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20607600,0.05696981,0.22794802,0.17880856,0.09455825,0.19364956,0.07552680,0.15035456,0.14291894,0.37771156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:06.0,0,0
250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22847120,-0.02337833,0.12386946,0.06964111,0.02363932,0.12295837,0.01943493,0.05599526,0.08326763,0.31678152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:07.0,0,0
251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14125744,-0.16708836,0.00135919,0.03334780,-0.05355221,0.03629554,-0.03548962,-0.04599765,-0.00679035,-0.00507328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:07.0,0,0
252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02034167,-0.22901279,0.09761739,0.23291342,-0.02678658,0.09440573,-0.01052619,0.02451738,0.06770322,-0.01193674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:07.0,0,0
253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10608808,0.03359842,0.25985214,0.42002159,0.09112123,0.20317613,0.07142980,0.14465708,0.10878895,0.08032820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:07.0,0,0
254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12759188,-0.00886362,0.18543926,0.25971866,0.08101408,0.15186763,0.07363278,0.11177757,0.08713502,0.24307132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:07.0,0,0
255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12508266,-0.13949636,0.01459633,-0.06961345,-0.00596506,0.04790585,0.01405353,0.00530619,0.00879246,0.11068313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:08.0,0,0
256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14400016,-0.23665611,-0.14208391,-0.23067401,-0.09894174,-0.05610564,-0.05031568,-0.10897361,-0.05432210,-0.02792617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:08.0,0,0
257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24845234,0.02333267,0.17478348,0.10676012,0.01577426,0.16337104,0.00897377,0.05969278,0.08906557,-0.01964924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:08.0,0,0
258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16083603,-0.01008373,0.18025780,0.27758729,-0.00331655,0.14466733,-0.01205020,0.03006352,0.06292378,-0.14277068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:08.0,0,0
259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00374877,-0.17345160,0.04513589,0.12853268,-0.05743566,0.05304235,-0.03551777,-0.04433308,-0.01512056,-0.14886859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:08.0,0,0
260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01396874,-0.27240807,-0.12871744,-0.17391144,-0.10586033,-0.05361906,-0.05947528,-0.11386208,-0.07447722,-0.11032233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:09.0,0,0
261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22554222,-0.01162945,0.10732044,-0.10945436,0.02327097,0.13097294,0.02687167,0.07417174,0.08975543,0.24845834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:09.0,0,0
262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32051805,0.03933304,0.13143221,-0.05117308,0.01219895,0.13940828,0.00994607,0.05018804,0.09628920,0.12300609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:09.0,0,0
263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19066504,-0.08746246,0.06427903,0.06125322,-0.06515590,0.07313534,-0.05432507,-0.04915873,0.02218233,-0.13315916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:09.0,0,0
264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01544229,-0.23735885,-0.04670459,0.04312199,-0.13371280,-0.00719410,-0.10008231,-0.13646871,-0.04126037,-0.21478462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:09.0,0,0
265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01442956,-0.19579902,0.05327269,-0.10317843,-0.04483734,0.08720601,-0.02555492,0.00462191,0.06701851,0.01287046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:10.0,0,0
266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17647514,0.00156871,0.13692395,-0.08480824,0.03394543,0.14784323,0.03815982,0.08107159,0.11183091,0.24449964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:10.0,0,0
267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28832117,-0.02996156,0.08652207,-0.05097458,0.00758727,0.09602622,0.02175337,0.03537802,0.06827080,0.13393763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:10.0,0,0
268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16983721,-0.18536347,-0.02133513,-0.06380898,-0.10948189,0.01802509,-0.07963951,-0.10432637,-0.01220206,-0.10961374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:10.0,0,0
269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06892532,-0.30535638,-0.14984985,-0.09348801,-0.19858328,-0.07773329,-0.14941818,-0.21404693,-0.07898169,-0.30029270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:10.0,0,0
270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07852472,-0.05430809,0.16609955,0.13287774,-0.01456829,0.14933452,-0.01582588,0.03777829,0.09109380,0.05805790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:11.0,0,0
271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11472494,-0.04475850,0.15650599,0.12536645,0.00312655,0.13233793,0.00505992,0.03703999,0.09030469,0.21696007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:11.0,0,0
272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11781248,-0.15976331,0.02886485,0.01542088,-0.11477004,0.04214277,-0.09523745,-0.11483071,0.02432012,0.18814991,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:11.0,0,0
273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10401209,-0.26617697,-0.08594756,-0.04689071,-0.20732078,-0.03594238,-0.17190385,-0.22725466,-0.04915312,-0.00578010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:11.0,0,0
274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14915417,-0.10173185,0.12210408,0.12407910,-0.09748786,0.11676798,-0.09713143,-0.06904312,0.08894808,0.02656993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:11.0,0,0
275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15552202,-0.04555976,0.20647487,0.17152870,-0.02675984,0.14266725,-0.02909055,-0.00934668,0.10531011,0.00455664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:12.0,0,0
276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00366914,-0.15002933,0.11481953,0.04380285,-0.05208486,0.07533917,-0.03721901,-0.05516618,0.05856017,-0.00865345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:12.0,0,0
277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06413476,-0.27689803,-0.02802337,-0.09088980,-0.11325908,-0.01386157,-0.08286971,-0.14402823,-0.00058392,0.04884548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:12.0,0,0
278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02589653,-0.36197662,-0.14506187,-0.14825553,-0.24162525,-0.09640224,-0.19418678,-0.29900244,-0.04142400,0.14600676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:12.0,0,0
279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35452041,-0.00151742,0.17205632,0.16610192,-0.07276988,0.14150819,-0.07838075,-0.07056686,0.11339432,0.38102499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:12.0,0,0
280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38991275,0.00382858,0.16027141,0.18045437,-0.06467213,0.12205664,-0.07768643,-0.07441723,0.08612572,0.18292546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:13.0,0,0
281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17605348,-0.16230042,0.03976998,0.09922377,-0.10314170,0.03723754,-0.09560345,-0.13719848,-0.00220757,-0.11698936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:13.0,0,0
282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06421627,-0.31882894,-0.10058201,-0.03198483,-0.15340339,-0.05279818,-0.12111294,-0.20567738,-0.07262440,-0.22931771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:13.0,0,0
283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18433668,-0.30903441,0.02917430,0.00780752,-0.12534811,0.04807019,-0.11324392,-0.12698117,0.04406827,0.11549644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:13.0,0,0
284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02795467,-0.08542708,0.11559124,0.00127430,-0.06396873,0.10424373,-0.07383471,-0.07333082,0.07953449,0.37008071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:13.0,0,0
285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10121414,-0.11805275,0.06864209,-0.01748074,-0.14197342,0.06411043,-0.15226588,-0.17125763,0.04368813,0.40593636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:14.0,0,0
286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18354867,-0.21213585,-0.05847386,-0.10883547,-0.22628817,-0.02355997,-0.22337292,-0.27900571,-0.02470838,0.29989979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:14.0,0,0
287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06814542,-0.33838600,-0.19767745,-0.17410550,-0.29362863,-0.12571971,-0.27371770,-0.36016509,-0.10317048,0.02540803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:14.0,0,0
288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02207051,-0.11456706,0.10132650,0.14468864,-0.12283658,0.07582363,-0.14494720,-0.12778041,0.04317396,0.10403979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:14.0,0,0
289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14407155,-0.15475035,0.09894206,0.17714611,-0.09115376,0.06141105,-0.11425723,-0.09942845,0.02838483,0.15956697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:14.0,0,0
290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13496220,-0.25748122,-0.03686503,0.04265925,-0.15058061,-0.03359195,-0.15293357,-0.18358757,-0.03239679,0.13189982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:15.0,0,0
291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11735222,-0.34487110,-0.18221048,-0.17144971,-0.20132872,-0.12201944,-0.17739686,-0.25806516,-0.09197437,0.23384985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:15.0,0,0
292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13221882,-0.08455414,0.06682622,-0.03417531,-0.11622223,0.05832728,-0.12846984,-0.12272153,0.06420349,0.64196289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:15.0,0,0
293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17115970,-0.04069559,0.09370009,-0.01331232,-0.11171388,0.07418250,-0.13017152,-0.12700486,0.06919415,0.59141457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:15.0,0,0
294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05094551,-0.14453587,0.01407118,0.01911306,-0.14335524,0.00843987,-0.14678273,-0.17206399,0.00579993,0.27615702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:15.0,0,0
295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06293070,-0.27162817,-0.08178926,0.05277269,-0.18187697,-0.06295414,-0.16267928,-0.22398880,-0.06960591,-0.08494703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:16.0,0,0
296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10981606,-0.20763019,0.06039000,0.05670812,-0.08006907,0.05763261,-0.07845127,-0.06956749,0.03887461,0.08927093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:16.0,0,0
297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01620615,-0.03270969,0.13857143,0.05855201,-0.02898772,0.11819632,-0.04696009,-0.01266587,0.08877920,0.39149132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:16.0,0,0
298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07634312,-0.06110261,0.07184858,-0.06212013,-0.06374078,0.07785982,-0.07291472,-0.06164019,0.07145195,0.61938995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:16.0,0,0
299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08919433,-0.16693501,-0.05331051,-0.16066018,-0.13916633,-0.00828537,-0.13348413,-0.16219975,0.02107176,0.64647192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:16.0,0,0
300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05828803,-0.27502874,-0.12557623,-0.13288391,-0.19439360,-0.06986158,-0.16476509,-0.22153343,-0.01230607,0.43478891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:17.0,0,0
301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25455704,0.05204226,0.18094636,0.17412505,-0.01319226,0.15312405,-0.03374657,0.01581550,0.11434212,0.34259504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:17.0,0,0
302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22508301,0.02391420,0.16318637,0.18609545,0.01503239,0.12824690,-0.00066970,0.04409157,0.07555200,0.07611656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:17.0,0,0
303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12949571,-0.11187273,0.03042171,-0.05334391,-0.01775409,0.04373451,-0.01665232,-0.00382353,0.01334420,0.08976438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:17.0,0,0
304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06523317,-0.22055426,-0.13304883,-0.28715059,-0.09079617,-0.04721450,-0.06666706,-0.09824000,-0.04414605,0.18253486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:17.0,0,0
305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22613123,0.03216874,0.12336978,-0.07499082,0.01560454,0.14108333,-0.00223599,0.05702021,0.13251351,0.63101733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:18.0,0,0
306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27997395,0.05320338,0.13363907,-0.00237556,0.00929768,0.13908131,-0.01536661,0.04020642,0.13153245,0.63668001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:18.0,0,0
307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22459160,-0.06013524,0.03953737,-0.01154305,-0.04803737,0.06169997,-0.05829478,-0.04031944,0.04787548,0.21283831,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:18.0,0,0
308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14261957,-0.17773244,-0.06415036,-0.10000063,-0.10511272,-0.02006107,-0.09120607,-0.11874470,-0.02857820,-0.11071289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:18.0,0,0
309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20668454,0.01890329,0.15827134,0.05820759,0.03667635,0.14258060,0.01621976,0.06884687,0.10486607,0.03557328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:18.0,0,0
310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30143148,0.08417477,0.18134971,0.04752839,0.09598897,0.16156246,0.06595752,0.13097282,0.12704019,0.11774713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:19.0,0,0
311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27494228,0.00873028,0.08935292,-0.07439269,0.05441959,0.10145595,0.03625429,0.06979372,0.07638143,0.20513141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:19.0,0,0
312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17525029,-0.12883417,-0.05003035,-0.20432886,-0.02817775,0.00762487,-0.02582304,-0.03883899,0.01434105,0.21891707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:19.0,0,0
313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26824304,0.01415343,0.12454623,-0.03264584,0.03048821,0.13450722,0.00213594,0.05062411,0.11871161,0.46665940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:19.0,0,0
314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36982632,0.12222429,0.19515111,0.10566556,0.04850670,0.17506391,-0.00360999,0.06777932,0.13615061,0.34337494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:19.0,0,0
315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30823991,0.04542466,0.13332854,0.09493273,0.02702593,0.12466568,-0.01538897,0.02875853,0.08094628,0.09458572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:20.0,0,0
316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20526150,-0.08594696,0.01021761,-0.04162860,-0.00842695,0.03799656,-0.03542053,-0.02301854,0.00440537,-0.10077751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:20.0,0,0
317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19721393,-0.02311431,0.11975613,-0.03706739,0.07134420,0.12915096,0.03455854,0.09547925,0.08722213,-0.00090638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:20.0,0,0
318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22372384,0.08347278,0.15452631,-0.07520521,0.10888182,0.15220883,0.05305065,0.13270891,0.10552004,0.16690347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:20.0,0,0
319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19000384,0.01616213,0.09345111,-0.10964137,0.06959270,0.10673881,0.02295199,0.07362398,0.07031353,0.29487598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:20.0,0,0
320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14936966,-0.10483513,-0.02781704,-0.13304888,0.00299304,0.02887274,-0.02765926,-0.03210166,0.01018864,0.31437093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:21.0,0,0
321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32671022,0.10917407,0.16381913,0.06592550,0.08100288,0.18620473,0.01869939,0.07943615,0.13967144,0.50959855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:06:21.0,0,0
