ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212349
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:24:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48389623,0.12491520,0.12030865,-0.00018450,0.10483596,0.24126181,0.07114341,0.42939860,0.04323546,-0.10084419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:12.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41834056,0.07713134,0.10733138,-0.00029169,0.06580668,0.22959763,0.01867802,0.37801534,0.01506341,-0.10392466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:12.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29718247,-0.03373846,-0.02584917,-0.13616540,-0.00521710,0.12470603,-0.03433871,0.26345703,-0.07208872,-0.13546322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:13.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30508935,-0.10828859,-0.06898599,-0.15255073,-0.03949584,0.08773394,-0.05381740,0.24269159,-0.04086212,-0.05713302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:13.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52091849,0.17806512,0.18865199,0.06109862,0.11640255,0.29350016,0.06299561,0.44940683,0.08927480,0.10516524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:13.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70815259,0.15405999,0.12334202,-0.07161517,0.08287949,0.25072244,0.03397370,0.38946575,0.04024817,0.09443168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:13.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72548139,0.05135846,0.01585959,-0.09738898,0.01134445,0.16382387,-0.02730970,0.28126255,-0.03240830,0.14117739,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:13.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72093713,-0.00315926,0.06642122,-0.07031065,0.01352014,0.20298758,-0.01776239,0.32349864,0.08038957,0.32151127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:14.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.86061549,0.24894799,0.19337152,0.04881219,0.12718363,0.30797842,0.07400920,0.45172343,0.11905607,0.55471420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:14.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.78817815,0.17112404,0.12140332,-0.06482232,0.10455871,0.25669146,0.05668949,0.40352458,0.06437768,0.50028640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:14.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60871935,0.04188466,-0.00981958,-0.32556430,0.03903395,0.15443000,-0.00023088,0.30119008,-0.02980546,0.38979468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:14.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56451666,0.07481784,0.11877507,-0.25102893,0.09090823,0.28269950,0.04288173,0.42385438,0.14664480,0.73536873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:14.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53554314,0.16304293,0.11703628,-0.25119203,0.11938930,0.27291000,0.06954594,0.44227952,0.10627522,0.81167430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:15.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45603535,0.09118341,0.03975857,-0.33915412,0.11642319,0.21749122,0.07439354,0.41868532,0.04308480,0.73883128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:15.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32552612,-0.02332658,-0.06667560,-0.43610260,0.07681696,0.13138941,0.04956430,0.35012901,-0.03833582,0.61794347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:15.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40929148,0.10148032,0.17196417,-0.20421989,0.19382329,0.30916288,0.14945853,0.55652505,0.16709661,0.90965915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:15.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45196086,0.14464977,0.14291467,-0.18840575,0.23137498,0.28194240,0.18908633,0.57605898,0.11211652,0.71871394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:15.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32816702,0.06158855,0.07079051,-0.25233501,0.20315263,0.22406816,0.17515334,0.51710796,0.03675776,0.53395271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:16.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22198878,-0.04679513,-0.02920502,-0.33617494,0.12555461,0.14367324,0.11794861,0.40566391,-0.04878051,0.32588327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:16.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33046868,0.13471897,0.24281985,-0.07391636,0.23483306,0.34416685,0.19921681,0.60057235,0.14842469,0.41177112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:16.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41377252,0.13927525,0.19080701,-0.06166385,0.22705792,0.29372492,0.18739317,0.56013966,0.07547256,0.07635634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:16.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44577608,0.07420601,0.08649208,-0.09950339,0.17426667,0.21566318,0.14566015,0.46269393,-0.02323159,-0.20090050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:16.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37738639,-0.01725456,-0.01179140,-0.17187099,0.07660355,0.13365416,0.05753765,0.32554930,-0.10648672,-0.35159174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:17.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41271761,0.12262664,0.25905776,0.07664261,0.15118940,0.33588013,0.10859369,0.48423666,0.10840736,0.00637307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:17.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56207454,0.14678650,0.19434407,0.04889965,0.13010757,0.28637674,0.08625843,0.41918334,0.06456259,0.14196159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:17.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56486934,0.07120176,0.08461440,-0.08997307,0.07098681,0.20902823,0.04111445,0.32746822,-0.00244514,0.31205618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:17.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52169102,-0.01305545,-0.03325457,-0.20955119,-0.00129344,0.12230365,-0.00739907,0.23080215,-0.08588129,0.34552047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:17.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66564238,0.18512714,0.23704827,0.04017114,0.10681788,0.32429090,0.07336923,0.41654941,0.11916330,0.77938104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:18.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68906367,0.13711825,0.13687330,-0.09187235,0.08674439,0.25535333,0.05547022,0.37008205,0.07974589,0.84784931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:18.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53929693,0.02925944,0.00166744,-0.25712597,0.01517163,0.16221157,-0.00381524,0.25619155,-0.02433590,0.58606738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:18.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43760055,-0.06025980,-0.13569759,-0.38743606,-0.05214253,0.06959002,-0.04734660,0.16790085,-0.10502017,0.49480751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:18.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53709638,0.17873265,0.13627765,-0.18066621,0.11069776,0.28171873,0.07756174,0.42190304,0.10215885,0.93071747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:18.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46103624,0.11206467,0.10391777,-0.22173239,0.12861794,0.25876847,0.09273482,0.43311393,0.08234593,0.89402980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:19.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33451706,-0.01799864,-0.03686626,-0.35260674,0.07493886,0.14969902,0.06347204,0.34940678,-0.02463712,0.52596670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:19.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22719303,-0.11155052,-0.13619253,-0.46311900,0.02227144,0.07526346,0.02811618,0.28972611,-0.06250975,0.29026705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:19.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42430130,0.14613572,0.15391277,-0.15192100,0.17684585,0.29415488,0.14827447,0.51721209,0.10402091,0.34226927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:19.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44791457,0.10304204,0.11022372,-0.16301985,0.16009010,0.25975722,0.13188255,0.47709921,0.04485558,0.13140418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:19.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29718050,-0.02670455,-0.02865688,-0.30158624,0.07370515,0.15352689,0.06264114,0.35242188,-0.04684684,-0.04958797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:20.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19574356,0.04578108,0.20199127,-0.03296892,0.13719678,0.32018793,0.10798904,0.49219647,0.13115272,0.10764914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:20.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21030690,0.08434854,0.16234332,0.02347512,0.09677152,0.27879605,0.06526796,0.41742867,0.06597418,0.02235569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:20.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25779372,0.05018250,0.08114699,-0.04838019,0.03685926,0.22153871,0.00205195,0.31750059,-0.00176805,0.01423088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:20.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38134411,-0.01922684,-0.03798440,-0.24141887,-0.04569064,0.14073457,-0.06674699,0.21182005,-0.02369722,0.17652303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:20.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67809486,0.23356585,0.19725944,0.02067458,0.05677752,0.32061020,0.00418450,0.36402842,0.11180563,0.48630691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:21.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70518851,0.19865115,0.16375273,0.08499676,0.03127475,0.28132001,-0.02374320,0.30989891,0.05643862,0.65989769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:21.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56126100,0.06925678,0.01732889,-0.10223385,-0.03810990,0.17688391,-0.07031059,0.20245229,-0.01028582,0.66785693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:21.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50110495,0.29096529,0.27103204,0.05883157,0.06794750,0.38121223,0.00601251,0.38038540,0.20720698,1.09066880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:21.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19223775,0.18371183,0.24016856,0.02564637,0.08447163,0.35637301,0.02591358,0.40084508,0.19632947,1.15419137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:21.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06046216,0.05740342,0.15677850,0.02407618,0.06737841,0.28260353,0.02748674,0.35355154,0.09553418,0.88126248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:22.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19379556,0.10998465,0.35727409,0.31096619,0.18326212,0.42089772,0.11980460,0.53174168,0.27742231,1.16681218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:22.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15830626,0.22902605,0.40121099,0.41317108,0.22134240,0.45870841,0.14438236,0.56503493,0.25285631,0.80317503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:22.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22417121,0.14181228,0.35850185,0.43953896,0.21562669,0.40933651,0.14726424,0.53084779,0.18830562,0.66807830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:22.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20329590,0.05321838,0.25053060,0.35332325,0.17364925,0.31999663,0.12117916,0.46430668,0.08523882,0.51928657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:22.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08828980,0.38475436,0.52149957,0.62920362,0.29526639,0.53545046,0.20346713,0.65530109,0.31511530,0.67458129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:23.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26074901,0.36704466,0.50238830,0.56014127,0.28286827,0.52358723,0.18086135,0.62730217,0.29522198,0.52346456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:23.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40055633,0.28701606,0.37732688,0.37872595,0.19474956,0.43175033,0.10975813,0.48941243,0.19304547,0.50580448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:23.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46735033,0.19193260,0.23009211,0.14528607,0.09778398,0.32396930,0.02497565,0.35270679,0.11802685,0.70128268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:23.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64468777,0.50307429,0.49450237,0.34792933,0.22752118,0.54110396,0.12893099,0.55795014,0.37824216,1.40485728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:23.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67758983,0.45739236,0.46798390,0.30062667,0.24168286,0.51380181,0.13758419,0.55977029,0.35412496,1.62081325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:24.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62208623,0.32264954,0.34096217,0.13902569,0.17446278,0.41153219,0.09278892,0.45729807,0.25069374,1.64680243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:24.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40698341,0.16273455,0.23040847,0.07125389,0.09372121,0.31899109,0.02762850,0.34423169,0.16570599,1.58881259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:24.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46774620,0.38037044,0.47413853,0.24753985,0.20502467,0.50726300,0.11765053,0.54205042,0.37473467,1.92718577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:24.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33361349,0.33090869,0.40082529,0.20705274,0.23054701,0.44904619,0.14244440,0.55506438,0.33234853,1.87990594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:24.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25750929,0.22241621,0.34373385,0.25081170,0.19633584,0.38939610,0.11771245,0.48501888,0.23746356,1.66185582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:25.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08906626,0.08076803,0.22172162,0.12157904,0.11972949,0.28590214,0.05543021,0.37241003,0.13056694,1.35794628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:25.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00173456,0.12483351,0.36817813,0.20858072,0.18527997,0.40442726,0.10554312,0.50764591,0.29311219,1.44219708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:25.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15179691,0.22244063,0.38401020,0.32905027,0.20098518,0.39902341,0.10694165,0.49663603,0.25789499,1.18079782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:25.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07654367,0.13301712,0.26846513,0.26368275,0.17555097,0.33024272,0.09662177,0.44157788,0.13816005,0.88095611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:25.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08364580,0.02795480,0.17910120,0.22132322,0.11430233,0.24620119,0.05155965,0.36097056,0.05789743,0.65544778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:26.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04503147,-0.06298496,0.21589598,0.30300239,0.12333713,0.25711298,0.07988833,0.39599183,0.15143535,0.74737644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:26.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15446509,0.21346760,0.38811409,0.54205805,0.22296210,0.38828653,0.14879344,0.50604355,0.19467582,0.76851428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:26.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24763124,0.14879459,0.32254845,0.48566070,0.17978859,0.33952436,0.10848904,0.42962861,0.13634278,0.63555586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:26.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19492520,0.02693458,0.18082140,0.31425983,0.09928402,0.23804671,0.05119695,0.30749628,0.04469486,0.58922219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:26.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23879637,-0.04837192,0.04121285,0.20074180,-0.03207626,0.13022298,-0.05690768,0.14697859,-0.03130625,0.52614194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:27.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36465380,0.21184061,0.35447681,0.44640738,0.16350992,0.37433776,0.10317233,0.41450736,0.19516920,0.75218338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:27.0,0,0
506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44244289,0.17181145,0.30321473,0.34224504,0.14686376,0.34729716,0.08961972,0.37827572,0.15171880,0.90380555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:27.0,0,0
507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39663243,0.05405593,0.14380321,0.17776845,0.02963541,0.22492138,-0.01354482,0.22007044,0.05384675,0.98950225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:27.0,0,0
508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42762738,-0.02569651,0.01522642,0.06774189,-0.02647039,0.12936722,-0.04613423,0.13040434,-0.04287725,0.86241311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:27.0,0,0
509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.64280224,0.23273435,0.31194276,0.29039448,0.10764116,0.35854837,0.06105038,0.35541809,0.17642301,1.27974570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:28.0,0,0
