ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613213450
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:35:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17984781,-0.09494454,-0.12361044,-0.29227540,-0.03904338,-0.02886983,-0.12262345,-0.06121226,-0.10751171,-0.62747395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:12.0,0,0
431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06611974,-0.04965696,-0.03406584,-0.16986883,-0.01504756,0.04346144,-0.11161108,-0.01610683,-0.06525799,-0.67031384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:12.0,0,0
432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00850150,-0.05962950,-0.03468129,-0.14753242,0.00049034,0.04176106,-0.09540503,0.00314996,-0.06118511,-0.60737097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:12.0,0,0
433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04036285,-0.09243251,-0.09832236,-0.22785428,-0.01733734,0.00261238,-0.11955506,-0.05159186,-0.11117139,-0.54792815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:12.0,0,0
434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09904009,-0.07748574,-0.07039945,-0.21698429,-0.03786749,0.01320985,-0.13440804,-0.04868783,-0.06296676,-0.37553078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:13.0,0,0
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23916496,-0.02188917,-0.02939122,-0.16534443,-0.05510210,0.04101676,-0.14115825,-0.06792496,-0.04821299,-0.40625459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:13.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20789154,-0.02757204,-0.03392845,-0.09146662,-0.05848689,0.02674995,-0.14505135,-0.07327611,-0.05751969,-0.53511798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:13.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00342139,-0.09886880,-0.03476831,-0.06695872,-0.07796810,0.02312164,-0.16427627,-0.09584631,-0.08145917,-0.63762403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:13.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16169539,-0.09777157,-0.01515251,-0.06474859,-0.04698868,0.03741052,-0.13639256,-0.05176590,-0.05845661,-0.54300094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:13.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22661722,-0.11108779,-0.02485313,-0.09571805,-0.02997196,0.03175782,-0.12486968,-0.04584574,-0.04929660,-0.39677960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:14.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16219351,-0.18364459,-0.09106196,-0.18828130,-0.10359294,-0.01555374,-0.18784487,-0.13893418,-0.07813153,-0.31940484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:14.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04388375,-0.05024277,-0.02756307,-0.17210449,-0.12285224,0.03383508,-0.19800620,-0.14800178,-0.04343520,-0.29507160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:14.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07711441,-0.04075748,-0.02558623,-0.15972450,-0.13019052,0.03570102,-0.20186554,-0.15559316,-0.04042174,-0.39913049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:14.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02255517,-0.12339789,-0.11684693,-0.18685853,-0.13419236,-0.03464942,-0.20203976,-0.18702893,-0.12786703,-0.64721060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:14.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16014361,-0.10834973,0.00013139,-0.05021714,-0.07855541,0.04812409,-0.16613245,-0.08721589,-0.04915890,-0.42507926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:15.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25261337,-0.11842233,0.01237395,-0.02914447,-0.08741748,0.06280675,-0.17260158,-0.10892273,-0.03063683,-0.22996673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:15.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12029601,-0.10154827,-0.02312996,-0.08627391,-0.09049024,0.03354351,-0.17041336,-0.12342946,-0.03559980,-0.12977035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:15.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05544890,-0.13157724,-0.06356860,-0.17591494,-0.12857616,0.00608824,-0.20684129,-0.17524190,-0.06641684,-0.25184020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:15.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04029385,-0.05569144,-0.01153477,-0.09818167,-0.10025609,0.04539725,-0.17967296,-0.13462982,-0.04301778,-0.40440890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:15.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10818359,-0.08350530,-0.00623527,-0.05565607,-0.09089471,0.04646122,-0.17670196,-0.12981422,-0.05008595,-0.57425499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:16.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34015518,-0.16749534,-0.07184459,-0.06547226,-0.10970987,0.00458707,-0.19272834,-0.17993340,-0.12148847,-0.50433564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:16.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26722562,-0.15129381,-0.00984556,-0.01646661,-0.10347819,0.04140335,-0.19400647,-0.14086819,-0.04644204,-0.20178099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:16.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06421218,-0.07574774,0.01530580,-0.00450927,-0.08423443,0.06352021,-0.17922413,-0.12790515,-0.02274986,-0.01938158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:16.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02736141,-0.07398394,-0.03538786,-0.13552429,-0.08480865,0.03104654,-0.17955948,-0.13805927,-0.03449079,-0.07506066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:16.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02722195,-0.15522905,-0.13512185,-0.19873065,-0.14199761,-0.04487929,-0.22348350,-0.21933615,-0.11214828,-0.36230126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:17.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06716297,-0.06825469,0.00624940,-0.01061173,-0.06798468,0.05509262,-0.16714224,-0.11130694,-0.05422346,-0.43579912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:17.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20834184,-0.10073748,0.01257289,0.01958656,-0.04184484,0.06352626,-0.14731000,-0.08872686,-0.06058363,-0.58527517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:17.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27382690,-0.12723278,-0.01895058,-0.04171864,-0.02829888,0.04562568,-0.13806066,-0.07403703,-0.06702797,-0.49279281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:17.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26993677,-0.20325546,-0.10352500,-0.21707828,-0.09633453,-0.01695931,-0.19344540,-0.14953148,-0.09236827,-0.36777660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:17.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05420995,-0.07531871,-0.03678840,-0.14413264,-0.09497372,0.03272059,-0.19024135,-0.14117931,-0.05179905,-0.13516459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:18.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04935017,-0.05396615,-0.03435379,-0.10918746,-0.08800065,0.03124654,-0.18266879,-0.13292857,-0.05108657,-0.18861656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:18.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03156221,-0.05737675,-0.03108392,-0.06168670,-0.06004788,0.04119861,-0.15860182,-0.09851651,-0.07010664,-0.38048062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:18.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07212728,-0.12319909,-0.08531674,-0.16573372,-0.06009264,-0.00420596,-0.16026038,-0.09634253,-0.09881415,-0.64292115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:18.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06826623,-0.07709064,-0.05765242,-0.15028958,-0.04575642,0.02383132,-0.14398088,-0.07607267,-0.07726113,-0.58512568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:18.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05328884,-0.06960322,-0.08033730,-0.22207759,-0.04002735,0.00583660,-0.14245005,-0.06776725,-0.07038381,-0.40768793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:19.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02564115,-0.07276189,-0.10736004,-0.24602379,-0.07604325,-0.00403133,-0.17363393,-0.12280972,-0.11633737,-0.44793084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:19.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03818079,-0.08753956,-0.09206965,-0.21868922,-0.10284899,-0.00719828,-0.19130422,-0.12797785,-0.08315713,-0.36918122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:19.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08456339,-0.04826895,-0.05792945,-0.14949225,-0.09719699,0.02095777,-0.18044797,-0.11890016,-0.07101240,-0.44591844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:19.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06614302,-0.04789160,-0.07630509,-0.15866372,-0.08025262,0.00466914,-0.16868754,-0.10292976,-0.08833048,-0.67131513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:19.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10944004,-0.15056938,-0.19274580,-0.31935522,-0.08497754,-0.07202701,-0.16883013,-0.13477741,-0.16730635,-0.78887755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:20.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07541086,-0.09343082,-0.08480924,-0.28709856,-0.03806138,-0.00297771,-0.13832912,-0.04254996,-0.08111513,-0.63152367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:20.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08833471,-0.09584285,-0.08019155,-0.34687433,-0.04383794,0.00921758,-0.14141726,-0.05403548,-0.07559775,-0.52428883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:20.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00318054,-0.07923491,-0.09215384,-0.32313097,-0.05386222,-0.00157104,-0.14324133,-0.07231853,-0.08163577,-0.46661028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:20.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00548950,-0.14967453,-0.12839183,-0.31198350,-0.10451100,-0.03798995,-0.18108223,-0.12862773,-0.10853485,-0.58560133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:20.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14920139,-0.04327007,-0.06476735,-0.18767591,-0.05761591,0.00511909,-0.14227185,-0.06975579,-0.08811925,-0.68581229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:21.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09733111,-0.05765739,-0.10726263,-0.25764704,-0.03108297,-0.01043440,-0.12252707,-0.04068627,-0.10155076,-0.78199840,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:21.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04446105,-0.10145851,-0.15215473,-0.32613328,-0.02680430,-0.02812227,-0.11359605,-0.05223216,-0.14016984,-0.62848258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:21.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10663180,-0.13989824,-0.15711537,-0.40494314,-0.06071826,-0.03586836,-0.14696577,-0.06442559,-0.09607999,-0.42958280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:21.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02506688,-0.09121432,-0.11383385,-0.31253499,-0.08080584,-0.00671585,-0.16438304,-0.08666081,-0.08173937,-0.39052033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:21.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14627382,-0.05477319,-0.12246212,-0.25575626,-0.08797956,-0.01813768,-0.16279756,-0.09516941,-0.09502672,-0.45699307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:22.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06334028,-0.15991117,-0.22091444,-0.35500407,-0.09531756,-0.09194954,-0.16522013,-0.11370456,-0.15360771,-0.61932939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:22.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04213883,-0.10082278,-0.12516467,-0.28792134,-0.01615388,-0.01840994,-0.10761879,-0.00520509,-0.09340187,-0.40155539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:22.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10138004,-0.11032005,-0.13814215,-0.34254709,-0.03571975,-0.02415613,-0.12637101,-0.02543835,-0.08488183,-0.28360698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:22.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008314,-0.09754799,-0.15333191,-0.28470859,-0.10478868,-0.03260868,-0.17986141,-0.11877757,-0.12608510,-0.28272563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:22.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14227329,-0.09165771,-0.12694412,-0.20832068,-0.16137095,-0.02818732,-0.22874241,-0.16451815,-0.09975150,-0.38345751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:23.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01690049,-0.09026842,-0.09115028,-0.17007507,-0.12547809,0.00181008,-0.19836022,-0.11558787,-0.08763830,-0.37013435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:23.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08961258,-0.11214504,-0.12167696,-0.25723296,-0.04714645,-0.00863844,-0.13257106,-0.03191002,-0.09889691,-0.46964318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:23.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12372014,-0.17102750,-0.12150638,-0.28294277,-0.06567283,-0.03261700,-0.14692402,-0.06177251,-0.10610945,-0.42698270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:23.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05531868,-0.11161505,-0.08550277,-0.21932343,-0.09533775,0.00450319,-0.18274693,-0.09935251,-0.08039580,-0.21207751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:23.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05164634,-0.09623589,-0.08650693,-0.15238325,-0.13190040,-0.00949854,-0.19381195,-0.13720159,-0.08088160,-0.15636215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:24.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20040147,-0.21219249,-0.17285264,-0.20512313,-0.14138576,-0.06582335,-0.21074574,-0.16924925,-0.13478862,-0.34664679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:24.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22356150,-0.12357880,-0.08202982,-0.18254922,-0.07445426,0.00647884,-0.16766147,-0.07863203,-0.08705398,-0.39592209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:24.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18550701,-0.11418926,-0.07414841,-0.19589905,-0.07790463,0.01970234,-0.16366786,-0.08187169,-0.07120106,-0.19134347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:24.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11669621,-0.14163211,-0.13822879,-0.21574311,-0.14031035,-0.03020362,-0.21267915,-0.17494248,-0.11786991,-0.15578866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:24.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12420477,-0.13593240,-0.07193579,-0.10602519,-0.16020019,0.00949615,-0.22571857,-0.17690594,-0.06391931,-0.16328345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:25.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20237413,-0.12189905,-0.03327538,-0.03200979,-0.13168231,0.04507056,-0.21550189,-0.14580067,-0.06544980,-0.34305689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:25.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26584277,-0.14806113,-0.07773075,-0.08110727,-0.08762593,0.03053778,-0.17622890,-0.10935158,-0.07423570,-0.33198997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:25.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23598291,-0.19133233,-0.11180388,-0.16819884,-0.09221715,0.01103012,-0.17712034,-0.11516203,-0.08746386,-0.29816598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:25.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09284229,-0.13332087,-0.09046330,-0.15309948,-0.11730669,0.02526944,-0.19473571,-0.13791551,-0.06817076,-0.22709267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:25.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11572402,-0.11866336,-0.07447286,-0.07489119,-0.15013406,0.02873662,-0.22515169,-0.17605831,-0.06163637,-0.18033040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:26.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36037219,-0.24995677,-0.09967590,-0.08390826,-0.15866661,-0.00233882,-0.23879260,-0.19632207,-0.10075576,-0.42111576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:26.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34061131,-0.17846280,-0.07341666,-0.09305406,-0.08647183,0.03545191,-0.18210581,-0.10380695,-0.08287479,-0.39937198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:26.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21134174,-0.14970644,-0.08619446,-0.13511159,-0.05572380,0.02631682,-0.16114637,-0.07532191,-0.06608749,-0.39590842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:26.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20424131,-0.21618547,-0.16583829,-0.17571402,-0.11750379,-0.03613589,-0.19482216,-0.16388579,-0.14768441,-0.42672613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:26.0,0,0
